"id","name","type","region","city","address","lat","lng","targetFish","tideNote","depthNote","bottomNote","methodNote","safetyStatus","sourceType","sourceUrl","sourceCheckedAt","originalId","originalPoint","note"
"rock-378","나로도 - 외나로도 창포골 갯바위","rock-fishing-point","전라남도","고흥군","전라남도 고흥군","34.471167","","감성돔|농어|볼락|숭어","간조~초들물","8m~10m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶볼락 - 루어/ 릴찌/ 장대▶숭어 - 릴찌/ 장대/ 훌치기","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","378","POINT (1000589.2766222 1608585.01107084)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-379","제주도 서부·차귀도·비양도 - 차귀도 등측 갯바위","rock-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.311444","","감성돔|벤자리|삼치|방어|벵에돔|한치","들물/썰물","0.5~5.0","모래/ 조개껍질","▶감성돔 - 릴찌/ 장대/ 원투▶벤자리 - 릴찌/ 민장대▶삼치 - 루어/ 릴찌▶방어 - 부력/ 잠수/ 지깅▶벵에돔 - 목줄/ 장대/ 부력/ 잠수▶한치 - 루어/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","379","POINT (874662.503049869 1480808.41825574)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-417","사량도 - 하사량도 레이더기지 부근 갯바위","rock-fishing-point","경상남도","통영시","경상남도 통영시","34.795250","","감성돔|농어|벵에돔|우럭|볼락|참돔","9물~13물","4.8m~6.3m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶우럭 - 릴찌/ 원투▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","417","POINT (1067811.55417015 1644772.76137145)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-380","제주도 북부 - 김녕 목지코지 갯바위","rock-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.563722","","참돔|돌돔|한치|벵에돔|노래미","들물/썰물","3.6~6.5","펄/ 모래","▶참돔 - 릴찌/ 장대/ 원투/ 부력/ 잠수▶돌돔 - 민장대/ 릴찌/ 원투▶한치 - 루어/ 원투▶벵에돔 - 목줄/ 장대/ 부력/ 잠수▶노래미 - 루어/ 릴찌/ 장대/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","380","POINT (928612.374112313 1508233.96432098)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-381","제주도 북동부·우도 - 동등 갯바위","rock-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.532972","","참돔|돌돔|볼락|벵에돔|무늬오징어|독가시치","들물/날물","1.5~10.0","암","▶참돔 - 부력/ 잠수 ▶돌돔 - 민장대/ 릴찌/ 원투 ▶볼락 - 루어/ 릴찌/ 장대▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶무늬오징어 - 에깅 ▶독가시치 - 목줄/ 장대/ 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","381","POINT (939786.1761497151 1504748.05673662)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-382","제주도 북동부·우도 - 우두곶 우측 갯바위","rock-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.490556","","참돔|돌돔|볼락|벵에돔|무늬오징어|독가시치","들물/날물","2.3~2.4","암","▶참돔 - 부력/ 잠수 ▶돌돔 - 민장대/ 릴찌/ 원투 ▶볼락 - 루어/ 릴찌/ 장대▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶무늬오징어 - 에깅 ▶독가시치 - 목줄/ 장대/ 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","382","POINT (949947.1149354749 1499986.97228076)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-383","제주도 동부 - 방두곶 흰등대앞 갯바위","rock-fishing-point","제주특별자치도","서귀포시","제주특별자치도 서귀포시","33.426944","","참돔|돌돔|볼락|벵에돔|무늬오징어|독가시치","들물/날물","1.7~5.0","암","▶참돔 - 부력/ 잠수 ▶돌돔 - 민장대/ 릴찌/ 원투 ▶볼락 - 루어/ 릴찌/ 장대▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶무늬오징어 - 에깅 ▶독가시치 - 목줄/ 장대/ 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","383","POINT (947449.559153951 1492947.45576916)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-384","제주도 남동부 - 태흥리 갯바위","rock-fishing-point","제주특별자치도","서귀포시","제주특별자치도 서귀포시","33.278250","","참돔|돌돔|다금바리|벵에돔|부시리","들물/날물","1.9~3.8","암","▶참돔 - 부력/ 잠수 ▶돌돔 - 민장대/ 릴찌/ 원투 ▶다금바리 - 원투▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","384","POINT (928404.220591576 1476583.02094839)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-385","제주도 남서부·가파도·마라도 - 송악산 낚시터","rock-fishing-point","제주특별자치도","서귀포시","제주특별자치도 서귀포시","33.214333","","벵에돔|농어|자리돔|볼락|한치|참돔|부시리","들물/썰물","0.4~2.2","모래","▶벵에돔 - 목줄/ 장대/ 잠수▶농어 - 루어/ 릴찌▶자리돔 - 민장대/ 릴찌▶볼락 - 루어/ 릴찌/ 장대▶한치 - 루어/ 원투▶참돔 - 부력/ 잠수▶부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","385","POINT (887765.674733359 1469879.5342902)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-386","홍도 - 상금리굴 인근","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.672566","","참돔|돌돔|감성돔|우럭|농어","사리 전후/ 초들물/ 만조 전후","4.1~5.9m","암","▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","386","POINT (788110.47225239 1633351.30828967)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-387","순천만 부근 - 신작 부근","rock-fishing-point","전라남도","고흥군","전라남도 고흥군","34.735889","","붕장어|망둑어|짱뚱어|숭어","초들물","0.1~0.9m","펄","▶ 붕장어 - 원투▶ 망둑어 - 원투▶ 짱뚱어 - 훌치기▶ 숭어 - 릴찌/ 장대/ 훌치기","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","387","POINT (988717.2128130919 1637946.67895537)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-388","순천만 부근 - 대운두도 부근","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.748204","","붕장어|망둑어|짱뚱어|숭어","초들물","0.7~6.1m","펄","▶ 붕장어 - 원투▶ 망둑어 - 원투▶ 짱뚱어 - 훌치기▶ 숭어 - 릴찌/ 장대/ 훌치기","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","388","POINT (1005422.3562155 1639307.05170473)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-389","여수엑스포 부근 - 혈서 상단","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.685939","","벵에돔|참돔|돌돔|감성돔|농어","조금","4.5~4.9m","펄","▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","389","POINT (1026770.6731709 1632439.64922628)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-390","여수엑스포 부근 - 오천동해수욕장","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.793641","","벵에돔|참돔|돌돔|감성돔|농어","조금","8.4~9.9m","암","▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","390","POINT (1023543.89045736 1644374.16022389)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-391","황제도 - 땅콩여 동측","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.189421","","감성돔|참돔|돌돔|농어|광어|볼락","사리를 피한 물때/ 1~3물/ 9~13물","6.6~16m","모래/ 조개껍질","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 광어 - 릴찌/ 원투▶ 볼락 - 릴찌/ 장대/ 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","391","POINT (961540.754694507 1577422.63728329)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-392","황제도 - 장도 서측","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.205279","","감성돔|참돔|돌돔|농어|광어|볼락","3~5물","5.2~10m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 광어 - 릴찌/ 원투▶ 볼락 - 릴찌/ 장대/ 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","392","POINT (968082.008325806 1579156.47407768)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-393","황제도 - 장도 동측","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.207857","","감성돔|참돔|돌돔|농어|광어|볼락","5~10물","23~41m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 광어 - 릴찌/ 원투▶ 볼락 - 릴찌/ 장대/ 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","393","POINT (970263.482729626 1579435.23719774)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-394","손죽열도 부근 - 반초섬 맞은편","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.293373","","감성돔|참돔|돌돔|우럭|노래미|농어|숭어|삼치|문어","사리 전후/ 10~5물","2.5~2.8m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 삼치 - 루어/ 릴찌▶ 문어 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","394","POINT (987424.05588278 1588878.80871354)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-395","손죽열도 부근 - 손죽 등대 밑","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.295507","","감성돔|참돔|돌돔|우럭|노래미|농어|숭어|삼치|문어","사리 전후/ 10~5물","8.6~26m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 삼치 - 루어/ 릴찌▶ 문어 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","395","POINT (986304.3325619041 1589117.02397933)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-396","손죽열도 부근 - 잔거리 홈통","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.295638","","감성돔|참돔|돌돔|우럭|노래미|농어|숭어|삼치|문어","사리 전후/ 10~5물","9.6~15.3m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 삼치 - 루어/ 릴찌▶ 문어 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","396","POINT (988994.139887577 1589127.95082612)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-397","손죽열도 부근 - 소거문 서측 인근","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.287458","","감성돔|참돔|돌돔|우럭|노래미|농어|숭어|삼치|문어","사리 전후/ 10~5물","4.7~7.6m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 삼치 - 루어/ 릴찌▶ 문어 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","397","POINT (989660.43302407 1588220.13277838)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-398","손죽열도 부근 - 소거문 서코지","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.278233","","감성돔|참돔|돌돔|우럭|노래미|농어|숭어|삼치|문어","사리 전후/ 10~5물","10.4~20m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 삼치 - 루어/ 릴찌▶ 문어 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","398","POINT (989928.748812914 1587197.03349598)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-399","간수제도 - 소평도 남측","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.256727","","감성돔|참돔|돌돔|우럭|노래미|농어|숭어|삼치|문어","사리 전후/ 초들물","18.3~20m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 삼치 - 루어/ 릴찌▶ 문어 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","399","POINT (995446.00483675 1584808.03400188)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-400","간수제도 - 평도 우측 넓은 자리","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.246826","","감성돔|참돔|돌돔|우럭|노래미|농어|숭어|삼치|문어","사리 전후/ 초들물","12.3~16.5m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 삼치 - 루어/ 릴찌▶ 문어 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","400","POINT (995874.103296426 1583710.03697108)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
